Date,AAPL,CAT,HD,JPM,MSFT,PG,UNH,XOM
2024-02-12 00:00:00+00:00,185.2914276123047,311.9632568359375,345.7244567871094,167.55059814453125,408.22772216796875,148.1162109375,493.5735778808594,95.59766387939453
2024-02-13 00:00:00+00:00,183.20237731933594,303.4373779296875,338.28875732421875,166.09231567382812,399.43914794921875,147.3243408203125,492.8202819824219,94.77466583251953
2024-02-14 00:00:00+00:00,182.3212127685547,307.1910400390625,338.8941650390625,167.7793731689453,403.2998962402344,146.72096252441406,492.9061279296875,94.30706024169922
2024-02-15 00:00:00+00:00,182.0341033935547,313.3599548339844,341.5903015136719,171.4393768310547,400.4141845703125,148.02194213867188,496.6629333496094,97.00984954833984
2024-02-16 00:00:00+00:00,180.4994659423828,312.23480224609375,342.79180908203125,170.6387481689453,397.951904296875,148.49330139160156,497.30181884765625,97.00984954833984
2024-02-20 00:00:00+00:00,179.75694274902344,304.3103332519531,342.9998779296875,171.30593872070312,396.7011413574219,149.43609619140625,496.8345642089844,96.09333801269531
2024-02-21 00:00:00+00:00,180.50938415527344,307.60821533203125,344.4757080078125,172.42108154296875,396.1003723144531,151.2178955078125,497.7022399902344,98.05728149414062
2024-02-22 00:00:00+00:00,182.53903198242188,312.40936279296875,351.2965393066406,174.48941040039062,405.42718505859375,151.36874389648438,502.02166748046875,97.97311401367188
2024-02-23 00:00:00+00:00,180.7073974609375,314.1456298828125,351.883056640625,175.3662872314453,404.1370544433594,151.8118133544922,502.72723388671875,97.11271667480469
2024-02-26 00:00:00+00:00,179.36093139648438,315.6005859375,351.5425109863281,174.7657928466797,401.3793640136719,151.0482177734375,500.896484375,97.49615478515625
2024-02-27 00:00:00+00:00,180.8163299560547,317.78289794921875,355.28875732421875,174.85159301757812,401.3202209472656,150.18087768554688,489.5497131347656,97.2904052734375
2024-02-28 00:00:00+00:00,179.61830139160156,319.6549072265625,357.2281494140625,175.7379913330078,401.55657958984375,150.88790893554688,475.1136474609375,97.5616226196289
2024-02-29 00:00:00+00:00,178.95498657226562,323.9226989746094,360.066162109375,177.33926391601562,407.38714599609375,149.84146118164062,470.65118408203125,97.7486572265625
2024-03-01 00:00:00+00:00,177.8758087158203,326.580322265625,363.698974609375,176.6053466796875,409.218994140625,149.75662231445312,466.7705078125,98.98314666748047
2024-03-04 00:00:00+00:00,173.3611297607422,328.4716796875,359.839111328125,177.93020629882812,408.6478271484375,150.4259490966797,459.46661376953125,97.5990219116211
2024-03-05 00:00:00+00:00,168.4305419921875,323.5055847167969,358.0227966308594,179.7125701904297,396.563232421875,150.19970703125,451.1520080566406,98.79609680175781
2024-03-06 00:00:00+00:00,167.44046020507812,325.54248046875,359.202880859375,180.6466064453125,396.0116882324219,150.43540954589844,450.6275939941406,99.8528823852539
2024-03-07 00:00:00+00:00,167.32167053222656,329.9945068359375,358.35589599609375,179.06442260742188,402.9551696777344,151.42529296875,456.520263671875,100.41402435302734
2024-03-08 00:00:00+00:00,169.03448486328125,328.9954528808594,355.31048583984375,179.39804077148438,400.0793151855469,151.17076110839844,456.2043762207031,101.35858917236328
2024-03-11 00:00:00+00:00,171.03445434570312,324.90234375,353.56890869140625,179.4647216796875,398.4049987792969,152.30206298828125,468.24676513671875,101.9571304321289
2024-03-12 00:00:00+00:00,171.50965881347656,327.1040344238281,356.4429931640625,180.9420928955078,409.0023498535156,152.66030883789062,468.438232421875,101.30247497558594
2024-03-13 00:00:00+00:00,169.43052673339844,331.2554016113281,360.6780090332031,182.40992736816406,408.8250732421875,153.00914001464844,467.1459045410156,102.43408966064453
2024-03-14 00:00:00+00:00,171.2819366455078,331.64337158203125,357.1376953125,179.15972900390625,418.7920837402344,152.25491333007812,468.1031799316406,104.2484130859375
2024-03-15 00:00:00+00:00,170.9057159423828,336.5415954589844,355.1963195800781,181.3805389404297,410.1251220703125,152.14183044433594,469.8454284667969,104.06135559082031
2024-03-18 00:00:00+00:00,171.9947967529297,341.32342529296875,353.9400634765625,183.62991333007812,411.01153564453125,151.9815216064453,466.23651123046875,105.02464294433594
2024-03-19 00:00:00+00:00,174.33135986328125,343.2633361816406,361.07769775390625,184.70693969726562,415.0397033691406,152.56605529785156,472.23858642578125,105.7634506225586
2024-03-20 00:00:00+00:00,176.8956298828125,345.7367248535156,365.8360900878906,187.12786865234375,418.80194091796875,152.7168731689453,473.1097106933594,105.66993713378906
2024-03-21 00:00:00+00:00,169.66810607910156,353.6029357910156,376.104736328125,189.7299346923828,422.8793640136719,152.59432983398438,470.67822265625,106.13753509521484
2024-03-22 00:00:00+00:00,170.569091796875,347.34674072265625,371.42242431640625,187.404296875,422.2588806152344,152.40573120117188,469.1274719238281,106.13753509521484
2024-03-25 00:00:00+00:00,169.15330505371094,345.2517395019531,364.9795837402344,185.6886749267578,416.4677734375,151.01991271972656,465.1165466308594,107.22239685058594
2024-03-26 00:00:00+00:00,168.02462768554688,345.6785583496094,361.57257080078125,186.55599975585938,415.2760009765625,151.3592987060547,471.271728515625,106.4181137084961
2024-03-27 00:00:00+00:00,171.5888671875,353.6902770996094,367.24462890625,190.16839599609375,415.059326171875,153.30136108398438,472.0279846191406,107.52165985107422
2024-03-28 00:00:00+00:00,169.7770233154297,355.416748046875,365.065185546875,190.91183471679688,414.360107421875,152.96200561523438,473.5596008300781,108.7093734741211
2024-04-01 00:00:00+00:00,168.34144592285156,352.8075866699219,350.24755859375,189.61557006835938,418.15191650390625,151.38758850097656,468.7733154296875,109.41078186035156
2024-04-02 00:00:00+00:00,167.16323852539062,353.8648681640625,345.4605712890625,189.539306640625,415.0692443847656,151.378173828125,438.5619812011719,111.55243682861328
2024-04-03 00:00:00+00:00,167.96522521972656,364.49542236328125,342.5104064941406,189.00555419921875,414.09423828125,147.21119689941406,440.09356689453125,111.5711441040039
2024-04-04 00:00:00+00:00,167.14346313476562,358.6757507324219,340.3976135253906,187.56753540039062,411.5631103515625,146.55125427246094,435.9198913574219,111.96393585205078
2024-04-05 00:00:00+00:00,167.89590454101562,367.89990234375,340.5784606933594,189.2931671142578,419.0875549316406,147.16404724121094,436.2644958496094,113.50702667236328
2024-04-08 00:00:00+00:00,166.77711486816406,362.24517822265625,344.5565185546875,190.28060913085938,418.171630859375,147.1074676513672,436.513427734375,112.74015045166016
2024-04-09 00:00:00+00:00,167.9850311279297,360.7223205566406,343.9569396972656,189.00555419921875,419.8360595703125,147.69198608398438,440.0744323730469,113.32933807373047
2024-04-10 00:00:00+00:00,166.11378479003906,360.88726806640625,333.6216735839844,187.3949737548828,416.8617248535156,148.23880004882812,430.8176574707031,114.28326416015625
2024-04-11 00:00:00+00:00,173.3016815185547,360.7998962402344,330.58575439453125,187.3566131591797,421.4610900878906,146.9188995361328,422.8435974121094,113.89982604980469
2024-04-12 00:00:00+00:00,174.7967071533203,354.64080810546875,326.30322265625,175.23880004882812,415.52227783203125,146.43812561035156,420.4313659667969,112.57180786132812
2024-04-15 00:00:00+00:00,170.9750213623047,352.9725036621094,321.6019592285156,175.33465576171875,407.38714599609375,146.55125427246094,426.5865478515625,111.926513671875
2024-04-16 00:00:00+00:00,167.6978759765625,349.0636291503906,318.6517028808594,173.3309783935547,408.31292724609375,147.02264404296875,448.8525390625,111.00065612792969
2024-04-17 00:00:00+00:00,166.33160400390625,347.5505065917969,316.748291015625,172.64076232910156,405.6143493652344,147.97482299804688,458.52093505859375,110.94454193115234
2024-04-18 00:00:00+00:00,165.38111877441406,347.1722106933594,316.8054504394531,173.7624053955078,398.1587829589844,149.24342346191406,472.1045227050781,110.84166717529297
2024-04-19 00:00:00+00:00,163.3614044189453,345.2544860839844,319.15606689453125,178.12442016601562,393.08660888671875,150.04995727539062,479.7148742675781,112.11355590820312
2024-04-22 00:00:00+00:00,164.1930389404297,348.126220703125,319.8698425292969,181.58531188964844,394.8988037109375,152.32713317871094,470.2379150390625,112.74951171875
2024-04-23 00:00:00+00:00,165.24252319335938,353.61669921875,322.6202392578125,184.2025146484375,401.4089050292969,153.238037109375,465.4036865234375,113.18905639648438
2024-04-24 00:00:00+00:00,167.3414764404297,353.8794250488281,316.9196472167969,185.10369873046875,402.8763732910156,154.2817840576172,466.475830078125,113.207763671875
2024-04-25 00:00:00+00:00,168.20281982421875,329.0362854003906,315.9394226074219,185.3817138671875,393.00787353515625,154.2343292236328,472.7554626464844,113.46961975097656
2024-04-26 00:00:00+00:00,167.61866760253906,334.27362060546875,318.89910888671875,185.49676513671875,400.1777648925781,153.03878784179688,474.1818542480469,110.31794738769531
2024-04-29 00:00:00+00:00,171.7769775390625,340.5233154296875,320.5264587402344,185.29544067382812,396.1693115234375,153.3898468017578,468.1319274902344,111.88910675048828
2024-04-30 00:00:00+00:00,168.6384735107422,325.6972351074219,318.0711364746094,183.8190460205078,383.4446105957031,154.85108947753906,463.0296630859375,110.60785675048828
2024-05-01 00:00:00+00:00,167.61866760253906,322.2900390625,315.92987060546875,183.93409729003906,388.96978759765625,155.04086303710938,463.4221496582031,108.51297760009766
2024-05-02 00:00:00+00:00,171.31166076660156,326.544189453125,319.3178405761719,183.7423553466797,391.82598876953125,155.4583282470703,471.903564453125,108.7093734741211
2024-05-03 00:00:00+00:00,181.55885314941406,327.8194580078125,326.2842102050781,182.63986206054688,400.51263427734375,156.046630859375,471.40576171875,108.48492431640625
2024-05-06 00:00:00+00:00,179.90542602539062,333.027587890625,325.7512512207031,184.0683135986328,407.2886657714844,156.0276641845703,473.2532958984375,109.18633270263672
2024-05-07 00:00:00+00:00,180.58859252929688,335.8506164550781,324.2285461425781,183.82862854003906,403.152099609375,157.28012084960938,479.55206298828125,108.6439208984375
2024-05-08 00:00:00+00:00,180.92523193359375,335.3639221191406,322.4584045410156,187.56753540039062,404.3340148925781,156.6254425048828,481.7059326171875,108.62521362304688
2024-05-09 00:00:00+00:00,182.73704528808594,342.45086669921875,330.65240478515625,189.34109497070312,406.0870666503906,157.5457763671875,485.36273193359375,110.76686096191406
2024-05-10 00:00:00+00:00,181.47796630859375,345.38104248046875,329.6911926269531,190.5586395263672,408.470458984375,158.31436157226562,490.8956604003906,110.31794738769531
2024-05-13 00:00:00+00:00,184.68020629882812,347.2208557128906,324.4855651855469,190.520263671875,407.46588134765625,157.38449096679688,489.8714294433594,110.27119445800781
2024-05-14 00:00:00+00:00,185.8203125,348.6811218261719,324.0477600097656,193.18545532226562,410.26300048828125,157.28012084960938,491.9200134277344,110.94058227539062
2024-05-15 00:00:00+00:00,188.09066772460938,350.4917907714844,331.822998046875,193.7606658935547,417.43597412109375,157.99171447753906,495.4330749511719,111.79853057861328
2024-05-16 00:00:00+00:00,188.20960998535156,341.4189758300781,326.16998291015625,194.10577392578125,415.3739013671875,159.27268981933594,498.9941711425781,111.12914276123047
2024-05-17 00:00:00+00:00,188.2393798828125,346.82171630859375,327.5784912109375,196.3299560546875,414.6042785644531,159.06393432617188,502.21051025390625,112.79792022705078
2024-05-20 00:00:00+00:00,189.39932250976562,353.12994384765625,321.4972839355469,187.50042724609375,419.6658630371094,158.75082397460938,495.1268310546875,111.88341522216797
2024-05-21 00:00:00+00:00,190.69810485839844,349.5475158691406,319.90789794921875,191.2776641845703,423.3165283203125,159.73764038085938,501.17669677734375,111.11029815673828
2024-05-22 00:00:00+00:00,189.26052856445312,346.5005187988281,314.61651611328125,190.1176300048828,424.7767639160156,159.22525024414062,499.0706481933594,108.87583923339844
2024-05-23 00:00:00+00:00,185.2750701904297,341.39947509765625,311.0953063964844,188.78504943847656,421.3037109375,157.02394104003906,494.7439270019531,107.01849365234375
2024-05-24 00:00:00+00:00,188.3484344482422,339.647216796875,309.391845703125,192.4185028076172,424.42156982421875,156.8721160888672,486.45404052734375,106.93363952636719
2024-05-28 00:00:00+00:00,188.3583526611328,337.2816467285156,312.81793212890625,191.25848388671875,424.5794677734375,154.76568603515625,482.1558532714844,108.29129028320312
2024-05-29 00:00:00+00:00,188.65577697753906,329.14337158203125,310.1626892089844,189.92591857910156,423.44476318359375,153.38037109375,464.0060729980469,107.1316146850586
2024-05-30 00:00:00+00:00,189.6471710205078,330.25311279296875,315.4524841308594,191.09552001953125,409.1382141113281,154.26283264160156,461.0672607421875,107.47103881835938
2024-05-31 00:00:00+00:00,190.5989532470703,329.5425109863281,320.90521240234375,194.25917053222656,409.5920715332031,156.1225128173828,474.2009582519531,110.55402374267578
2024-06-03 00:00:00+00:00,192.36366271972656,322.5724182128906,314.331298828125,193.48265075683594,408.0035400390625,156.2268829345703,476.1824951171875,107.90473175048828
2024-06-04 00:00:00+00:00,192.68093872070312,318.88287353515625,314.57086181640625,190.93251037597656,410.51953125,158.46615600585938,483.88848876953125,106.22652435302734
2024-06-05 00:00:00+00:00,194.18785095214844,320.7130432128906,316.48748779296875,189.11099243164062,418.3536376953125,157.5552978515625,481.6197814941406,106.65080261230469
2024-06-06 00:00:00+00:00,192.80978393554688,319.58380126953125,317.29241943359375,188.77548217773438,418.8568115234375,159.85147094726562,480.4710388183594,107.45218658447266
2024-06-07 00:00:00+00:00,195.19911193847656,320.2165832519531,313.39215087890625,191.6898956298828,418.1957702636719,158.5136260986328,469.7209777832031,106.30195617675781
2024-06-10 00:00:00+00:00,191.4614715576172,320.8688049316406,318.6915588378906,191.3639373779297,422.162109375,158.78878784179688,473.8467712402344,106.61309051513672
2024-06-11 00:00:00+00:00,205.3709716796875,318.6297912597656,321.71978759765625,186.33082580566406,426.9079284667969,158.91212463378906,475.0146484375,105.75511932373047
2024-06-12 00:00:00+00:00,211.24014282226562,320.0121154785156,329.7886657714844,183.6177215576172,435.1761474609375,156.72979736328125,471.999267578125,104.58604431152344
2024-06-13 00:00:00+00:00,212.4001007080078,317.7049560546875,333.3727111816406,185.6597442626953,435.689208984375,157.89686584472656,476.04852294921875,103.74694061279297
2024-06-14 00:00:00+00:00,210.66514587402344,312.9446105957031,332.3760070800781,185.7747802734375,436.666015625,158.25743103027344,475.87615966796875,102.87012481689453
2024-06-17 00:00:00+00:00,214.8092041015625,313.8499755859375,334.9251708984375,186.92520141601562,442.3886413574219,158.93109130859375,470.31011962890625,102.16301727294922
2024-06-18 00:00:00+00:00,212.4496612548828,316.517333984375,339.1128845214844,188.8617706298828,440.3857116699219,159.93687438964844,462.4464416503906,103.12466430664062
2024-06-20 00:00:00+00:00,207.87924194335938,320.4015197753906,338.7008361816406,190.4627685546875,439.7542724609375,159.09242248535156,465.7822570800781,105.34971618652344
2024-06-21 00:00:00+00:00,205.70806884765625,319.14569091796875,340.9624328613281,188.19070434570312,443.77984619140625,159.6522216796875,463.9268798828125,104.4257583618164
2024-06-24 00:00:00+00:00,206.35252380371094,321.2484130859375,336.24761962890625,190.6641082763672,441.697998046875,159.83248901367188,471.0311279296875,107.52761840820312
2024-06-25 00:00:00+00:00,207.27450561523438,318.7174072265625,324.2113952636719,189.88754272460938,444.9342346191406,158.31436157226562,465.7630615234375,107.82930755615234
2024-06-26 00:00:00+00:00,211.41859436035156,318.0651550292969,327.56536865234375,189.2740020751953,446.1280822753906,158.8836669921875,465.32086181640625,107.86701965332031
2024-06-27 00:00:00+00:00,212.2613067626953,318.7757873535156,327.2491760253906,190.94212341308594,446.80889892578125,158.09613037109375,467.6279602050781,108.32899475097656
2024-06-28 00:00:00+00:00,208.81117248535156,324.2662048339844,329.884521484375,193.90447998046875,440.9875793457031,156.48309326171875,489.5655212402344,108.53641510009766
2024-07-01 00:00:00+00:00,214.88851928710938,320.35284423828125,322.1701354980469,196.96267700195312,450.6371154785156,154.39566040039062,475.5205383300781,108.38557434082031
2024-07-02 00:00:00+00:00,218.37831115722656,319.0678405761719,321.0010070800781,200.20306396484375,453.15313720703125,155.51527404785156,478.9716491699219,107.6501693725586
2024-07-03 00:00:00+00:00,219.64732360839844,321.84222412109375,319.72650146484375,200.06884765625,454.6231994628906,155.4488525390625,470.9446105957031,108.19701385498047
2024-07-05 00:00:00+00:00,224.3961639404297,319.6422424316406,320.62725830078125,197.41783142089844,461.3226318359375,156.75827026367188,469.13726806640625,106.88648986816406
2024-07-08 00:00:00+00:00,225.8634796142578,320.3333435058594,325.43798828125,197.78414916992188,460.02020263671875,158.00125122070312,470.41583251953125,105.76455688476562
2024-07-09 00:00:00+00:00,226.71607971191406,317.41290283203125,323.0326232910156,200.15560913085938,453.4096374511719,157.1852264404297,473.0787353515625,104.59546661376953
2024-07-10 00:00:00+00:00,230.97915649414062,319.7687683105469,329.82696533203125,200.31947326660156,460.0301513671875,158.2669219970703,481.5576171875,105.51942443847656
2024-07-11 00:00:00+00:00,225.6156005859375,322.3484802246094,339.0362243652344,199.9820556640625,448.63421630859375,157.0713653564453,484.8549499511719,106.77335357666016
2024-07-12 00:00:00+00:00,228.5601043701172,326.6902160644531,344.7668151855469,197.5624237060547,447.4995422363281,158.08660888671875,491.7477111816406,106.7922134399414
2024-07-15 00:00:00+00:00,232.38694763183594,336.6001892089844,343.5114440917969,202.48849487304688,447.904052734375,156.16049194335938,495.4391784667969,108.62126922607422
2024-07-16 00:00:00+00:00,232.80335998535156,351.0174255371094,353.7268981933594,205.92996215820312,443.5233154296875,158.40924072265625,527.6436157226562,109.40380859375
2024-07-17 00:00:00+00:00,226.91436767578125,348.3111877441406,356.38140869140625,209.06295776367188,437.60333251953125,160.7718505859375,551.1097412109375,110.91230010986328
2024-07-18 00:00:00+00:00,222.25473022460938,346.588134765625,350.813720703125,202.42098999023438,434.4953918457031,159.8230438232422,542.5154418945312,112.00596618652344
2024-07-19 00:00:00+00:00,222.38360595703125,338.4108581542969,348.2071533203125,202.2281951904297,431.2788391113281,160.32608032226562,543.467041015625,109.43209075927734
2024-07-22 00:00:00+00:00,222.03663635253906,340.023681640625,348.1016845703125,202.710205078125,437.0310974121094,160.60289001464844,536.9300537109375,108.6778335571289
2024-07-23 00:00:00+00:00,223.07762145996094,336.4071350097656,344.6230773925781,202.75839233398438,438.9156494140625,159.04696655273438,533.248291015625,106.92422485351562
2024-07-24 00:00:00+00:00,216.6631622314453,328.46051025390625,335.70135498046875,201.08103942871094,423.1783752441406,160.36424255371094,538.1029052734375,108.43270874023438
2024-07-25 00:00:00+00:00,215.6221923828125,336.5341796875,338.5570983886719,201.1581268310547,412.81842041015625,159.31423950195312,538.0355834960938,110.71430969238281
2024-07-26 00:00:00+00:00,216.08816528320312,342.5747985839844,344.5177001953125,204.59963989257812,419.5968322753906,161.42379760742188,547.687255859375,110.62003326416016
2024-07-29 00:00:00+00:00,216.3657684326172,336.7590026855469,346.587646484375,203.25967407226562,421.037353515625,162.20651245117188,544.832275390625,109.46037292480469
2024-07-30 00:00:00+00:00,216.92095947265625,334.01239013671875,348.52337646484375,207.44345092773438,417.27813720703125,154.35060119628906,554.041748046875,111.41199493408203
2024-07-31 00:00:00+00:00,220.1727752685547,338.391357421875,352.8069152832031,205.13949584960938,412.76910400390625,153.4532928466797,553.8782348632812,111.80796813964844
2024-08-01 00:00:00+00:00,216.48471069335938,324.04248046875,343.6264953613281,200.47372436523438,411.5456848144531,158.1592559814453,550.619384765625,110.26174926757812
2024-08-02 00:00:00+00:00,217.9718475341797,313.63262939453125,340.60784912109375,191.97120666503906,403.0406494140625,162.3497314453125,567.01953125,110.19576263427734
2024-08-05 00:00:00+00:00,207.4727783203125,309.6544189453125,335.41387939453125,187.8838348388672,389.87860107421875,160.4215087890625,547.9180908203125,108.20643615722656
2024-08-06 00:00:00+00:00,205.45028686523438,319.0770568847656,339.1512145996094,193.12802124023438,394.27911376953125,160.4501495361328,546.3703002929688,107.6313247680664
2024-08-07 00:00:00+00:00,208.01808166503906,318.45147705078125,328.1212158203125,193.1858673095703,393.1148681640625,162.2924346923828,544.1880493164062,109.06439208984375
2024-08-08 00:00:00+00:00,211.47808837890625,328.5777893066406,333.81353759765625,196.71409606933594,397.3180236816406,163.10382080078125,544.3418579101562,111.14800262451172
2024-08-09 00:00:00+00:00,214.3829345703125,330.63043212890625,334.10101318359375,198.39144897460938,400.60357666015625,162.78880310058594,537.151123046875,112.05310821533203
2024-08-12 00:00:00+00:00,215.91146850585938,328.45074462890625,331.3890075683594,198.76744079589844,401.3830871582031,159.2283172607422,543.4287109375,112.19451904296875
2024-08-13 00:00:00+00:00,219.62364196777344,331.1582336425781,335.4713439941406,200.45443725585938,408.4869689941406,159.6865234375,552.0325317382812,111.11971282958984
2024-08-14 00:00:00+00:00,220.07029724121094,329.9754943847656,340.8282470703125,202.67164611816406,411.2989807128906,161.12789916992188,557.2525024414062,112.14738464355469
2024-08-15 00:00:00+00:00,223.04798889160156,337.8440246582031,345.05438232421875,203.93447875976562,416.162109375,160.2878875732422,557.19482421875,112.8411865234375
2024-08-16 00:00:00+00:00,224.3680877685547,335.73272705078125,346.96136474609375,206.26734924316406,413.6316833496094,160.25924682617188,555.3395385742188,112.3089599609375
2024-08-19 00:00:00+00:00,224.20924377441406,336.8763122558594,347.9292297363281,207.694091796875,416.6563415527344,160.76515197753906,556.39697265625,112.6511001586914
2024-08-20 00:00:00+00:00,224.8246612548828,335.5567626953125,351.9540710449219,206.7975616455078,419.8885498046875,162.6647186279297,558.1947021484375,108.89701080322266
2024-08-21 00:00:00+00:00,224.71548461914062,335.2341613769531,355.01104736328125,206.87466430664062,419.2361145019531,162.42608642578125,555.7144775390625,108.20320892333984
2024-08-22 00:00:00+00:00,222.85939025878906,334.6379699707031,350.12371826171875,208.8316192626953,410.74542236328125,162.41651916503906,556.3392333984375,109.0395736694336
2024-08-23 00:00:00+00:00,225.15219116210938,340.55145263671875,359.9270935058594,210.4511260986328,411.9711608886719,161.48106384277344,561.9053344726562,110.55069732666016
2024-08-26 00:00:00+00:00,225.4896697998047,343.2394714355469,358.50885009765625,211.28018188476562,408.70928955078125,162.60743713378906,564.4240112304688,112.91720581054688
2024-08-27 00:00:00+00:00,226.33334350585938,343.2004089355469,357.6175842285156,212.25379943847656,409.0552673339844,161.55743408203125,564.6355590820312,111.84325408935547
2024-08-28 00:00:00+00:00,224.80479431152344,340.34625244140625,357.1480712890625,213.3238525390625,405.85272216796875,161.37606811523438,565.7794799804688,110.74078369140625
2024-08-29 00:00:00+00:00,228.08023071289062,343.7086486816406,353.88934326171875,214.2107391357422,408.3435974121094,162.30197143554688,568.6923828125,112.27092742919922
2024-08-30 00:00:00+00:00,227.296142578125,348.0680847167969,355.27764892578125,216.70751953125,412.3171081542969,163.7433624267578,567.3753051757812,112.09036254882812
2024-09-03 00:00:00+00:00,221.1125030517578,332.5658264160156,351.652587890625,212.36947631835938,404.7060852050781,166.58790588378906,575.52734375,109.74287414550781
2024-09-04 00:00:00+00:00,219.206787109375,329.1545104980469,351.5851135253906,211.43438720703125,404.1723327636719,167.90518188476562,580.8146362304688,108.40279388427734
2024-09-05 00:00:00+00:00,220.7253875732422,326.0364074707031,348.86627197265625,209.7956085205078,403.668212890625,167.4947509765625,572.4607543945312,107.55693817138672
2024-09-06 00:00:00+00:00,219.177001953125,321.93115234375,347.130859375,204.81173706054688,397.0556335449219,167.60926818847656,573.7969970703125,107.05322265625
2024-09-09 00:00:00+00:00,219.2663116455078,326.5056457519531,352.404541015625,209.005126953125,401.02911376953125,168.0579071044922,571.12451171875,109.3056869506836
